lat,long,case_type,file_date,grade,label
42.3062187,-71.0841306,Non-payment of Rent,5/16/2022,C,C10
42.285035,-71.086167,No Cause,6/6/2022,C,C10
42.3058187,-71.0848806,Non-payment of Rent,5/16/2022,C,C10
42.29607,-71.088808,No Cause,6/13/2022,C,C10
42.30643,-71.0864,Non-payment of Rent,5/16/2022,C,C10
42.28419,-71.087526,Non-payment of Rent,8/8/2022,C,C10
42.28767,-71.080897,Non-payment of Rent,9/12/2022,C,C10
42.300225,-71.083524,Cause,9/12/2022,C,C10
42.2993659,-71.0858383,No Cause,9/12/2022,C,C10
42.2874221,-71.073003,No Cause,9/12/2022,C,C10
42.3086087,-71.0897206,Non-payment of Rent,5/16/2022,C,C10
42.3118522,-71.0883522,Non-payment of Rent,8/29/2022,C,C10
42.28393,-71.08724,Non-payment of Rent,9/12/2022,C,C10
42.3100387,-71.0861006,Cause,9/6/2022,C,C10
42.30923,-71.084002,Non-payment of Rent,9/12/2022,C,C10
42.283615,-71.08706,Cause,3/8/2023,C,C10
42.273333,-71.10784,Non-payment of Rent,11/3/2022,C,C11
42.2812082,-71.0910275,Cause,6/6/2022,C,C11
42.2751526,-71.0841571,Non-payment of Rent,6/6/2022,C,C11
42.2805671,-71.0934405,Cause,6/21/2022,C,C11
42.2648997,-71.1008407,Cause,5/31/2022,C,C11
42.2649154,-71.1008641,No Cause,5/31/2022,C,C11
42.2715158,-71.0799632,Non-payment of Rent,3/21/2022,C,C11
42.2690962,-71.0910703,Non-payment of Rent,6/24/2022,C,C11
42.2780263,-71.0965633,Non-payment of Rent,3/14/2022,C,C11
42.2758069,-71.0837833,Non-payment of Rent,3/21/2022,C,C11
42.2789817,-71.0910792,Non-payment of Rent,3/14/2022,C,C11
42.2715158,-71.0799632,Non-payment of Rent,3/21/2022,C,C11
42.2715197,-71.0799308,Non-payment of Rent,3/21/2022,C,C11
42.2797252,-71.0884477,Non-payment of Rent,6/24/2022,C,C11
42.2715158,-71.0799632,Non-payment of Rent,3/21/2022,C,C11
42.2638707,-71.1037798,Non-payment of Rent,6/24/2022,C,C11
42.2706567,-71.0959809,Non-payment of Rent,6/1/2022,C,C11
42.2729631,-71.0817114,Non-payment of Rent,4/11/2022,C,C11
42.2758069,-71.0837833,Non-payment of Rent,3/21/2022,C,C11
42.263995,-71.1013458,Cause,5/9/2022,C,C11
42.2789116,-71.0959766,No Cause,5/9/2022,C,C11
42.27092,-71.100615,Non-payment of Rent,6/30/2022,C,C11
42.2729319,-71.0875272,No Cause,5/9/2022,C,C11
42.2634087,-71.1022285,Non-payment of Rent,7/15/2022,C,C11
42.2729631,-71.0817114,Non-payment of Rent,4/25/2022,C,C11
42.2791851,-71.0987709,Non-payment of Rent,5/9/2022,C,C11
42.2690962,-71.0910703,Non-payment of Rent,6/24/2022,C,C11
42.2729631,-71.0817114,Non-payment of Rent,4/11/2022,C,C11
42.285391,-71.0932768,Cause,4/28/2022,C,C11
42.2715158,-71.0799632,Non-payment of Rent,3/21/2022,C,C11
42.285391,-71.0932768,Cause,4/5/2022,C,C11
42.271313,-71.0803865,Non-payment of Rent,3/21/2022,C,C11
42.2758069,-71.0837833,Non-payment of Rent,3/21/2022,C,C11
42.2741615,-71.0821932,Cause,3/21/2022,C,C11
42.2650117,-71.1086785,Non-payment of Rent,2/18/2022,C,C11
42.2814239,-71.0919139,No Cause,2/7/2022,C,C11
42.2671017,-71.1113532,Cause,2/14/2022,C,C11
42.2789023,-71.084412,No Cause,2/14/2022,C,C11
42.2853266,-71.0935932,Cause,2/8/2022,C,C11
42.2767507,-71.092753,No Cause,4/22/2022,C,C11
42.274694,-71.0912124,Non-payment of Rent,3/4/2022,C,C11
42.285105,-71.0938,No Cause,2/23/2022,C,C11
42.2853422,-71.0966292,Cause,6/20/2022,C,C11
42.27765,-71.097062,Non-payment of Rent,7/15/2022,C,C11
42.2757204,-71.1074239,Non-payment of Rent,5/19/2022,C,C11
42.2636801,-71.103299,Non-payment of Rent,6/24/2022,C,C11
42.2690962,-71.0910703,Non-payment of Rent,5/6/2022,C,C11
42.2787205,-71.0832688,Cause,7/12/2022,C,C11
42.2746351,-71.0914176,Non-payment of Rent,4/22/2022,C,C11
42.285391,-71.0932768,No Cause,4/20/2022,C,C11
42.2675245,-71.1087296,Foreclosure,7/18/2022,C,C11
42.2765389,-71.0977453,Cause,7/20/2022,C,C11
42.2771237,-71.0969382,Non-payment of Rent,1/14/2022,C,C11
42.2761977,-71.0927439,Non-payment of Rent,6/7/2022,C,C11
42.2636801,-71.103299,Non-payment of Rent,7/15/2022,C,C11
42.2762107,-71.0976785,Non-payment of Rent,1/25/2022,C,C11
42.277425,-71.097346,Non-payment of Rent,7/15/2022,C,C11
42.2746787,-71.0948306,Non-payment of Rent,1/4/2022,C,C11
42.277425,-71.097346,Non-payment of Rent,7/15/2022,C,C11
42.2669108,-71.0962737,Foreclosure,6/15/2022,C,C11
42.27715,-71.096946,Non-payment of Rent,7/15/2022,C,C11
42.2634087,-71.1022285,Non-payment of Rent,6/24/2022,C,C11
42.2669108,-71.0962737,Cause,6/14/2022,C,C11
42.2793112,-71.0888297,Non-payment of Rent,6/24/2022,C,C11
42.2797252,-71.0884477,Non-payment of Rent,7/15/2022,C,C11
42.27353,-71.108042,No Cause,5/6/2022,C,C11
42.27947,-71.096283,Non-payment of Rent,1/11/2022,C,C11
42.2797252,-71.0884477,Non-payment of Rent,6/10/2022,C,C11
42.27353,-71.108042,Non-payment of Rent,5/20/2022,C,C11
42.2797252,-71.0884477,Non-payment of Rent,6/24/2022,C,C11
42.2647078,-71.1097697,Non-payment of Rent,1/31/2022,C,C11
42.2783715,-71.0852709,Non-payment of Rent,6/15/2022,C,C11
42.2637987,-71.1038578,Non-payment of Rent,7/22/2022,C,C11
42.2767164,-71.0937171,Non-payment of Rent,1/21/2022,C,C11
42.270641,-71.1098545,Non-payment of Rent,8/18/2022,C,C11
42.2706567,-71.0959809,Cause,9/9/2022,C,C11
42.2690962,-71.0910703,Non-payment of Rent,8/26/2022,C,C11
42.27094,-71.10763,Non-payment of Rent,7/25/2022,C,C11
42.281097,-71.0982373,Cause,8/9/2022,C,C11
42.2697307,-71.0951628,Cause,8/1/2022,C,C11
42.2792087,-71.0934506,Non-payment of Rent,7/25/2022,C,C11
42.2713476,-71.0868349,Non-payment of Rent,8/10/2022,C,C11
42.2762071,-71.0896206,Non-payment of Rent,9/9/2022,C,C11
42.2647078,-71.1097697,Non-payment of Rent,7/25/2022,C,C11
42.2745487,-71.1062506,Non-payment of Rent,8/19/2022,C,C11
42.2660429,-71.0993409,No Cause,7/28/2022,C,C11
42.263101,-71.1034139,SP Transfer- No Cause,8/4/2022,C,C11
42.2791884,-71.093453,Non-payment of Rent,7/25/2022,C,C11
42.2792087,-71.0934506,Non-payment of Rent,7/25/2022,C,C11
42.2793112,-71.0888297,Non-payment of Rent,8/26/2022,C,C11
42.2872681,-71.0950204,Non-payment of Rent,9/1/2022,C,C11
42.2672678,-71.1021462,Non-payment of Rent,8/18/2022,C,C11
42.2780263,-71.0965633,Non-payment of Rent,12/6/2021,C,C11
42.2705493,-71.1052608,No Cause,8/22/2022,C,C11
42.27765,-71.097062,Non-payment of Rent,8/26/2022,C,C11
42.2746351,-71.0914176,Non-payment of Rent,8/19/2022,C,C11
42.2765858,-71.0966856,Non-payment of Rent,9/9/2022,C,C11
42.2674181,-71.1022385,Non-payment of Rent,8/22/2022,C,C11
42.2662414,-71.0991152,No Cause,7/26/2022,C,C11
42.2801026,-71.0834091,Cause,8/1/2022,C,C11
42.2828657,-71.089481,Non-payment of Rent,7/25/2022,C,C11
42.2818568,-71.087935,Non-payment of Rent,12/20/2021,C,C11
42.2690962,-71.0910703,Non-payment of Rent,8/26/2022,C,C11
42.2711931,-71.0812004,Cause,7/26/2022,C,C11
42.278783,-71.099071,Non-payment of Rent,9/16/2022,C,C11
42.2794292,-71.0918762,Cause,8/12/2022,C,C11
42.2782392,-71.0953016,Non-payment of Rent,8/18/2022,C,C11
42.2675245,-71.1087296,Foreclosure,12/23/2021,C,C11
42.2656757,-71.1106778,Cause,12/10/2021,C,C11
42.266369,-71.0972517,No Cause,9/12/2022,C,C11
42.2711819,-71.0826893,Cause,8/29/2022,C,C11
42.2672472,-71.0961006,Non-payment of Rent,3/18/2022,C,C11
42.270174,-71.09957,No Cause,1/31/2020,C,C11
42.2834212,-71.0901041,Non-payment of Rent,1/28/2020,C,C11
42.26778,-71.10317,Non-payment of Rent,1/27/2020,C,C11
42.2733813,-71.0995978,No Cause,12/10/2019,C,C11
42.274363,-71.109191,Non-payment of Rent,12/2/2019,C,C11
42.282872,-71.0903843,Cause,12/13/2019,C,C11
42.27129,-71.103505,Non-payment of Rent,12/2/2019,C,C11
42.27353,-71.108042,Non-payment of Rent,12/2/2019,C,C11
42.2742921,-71.09336,Cause,12/13/2019,C,C11
42.2854936,-71.0932552,Cause,12/9/2019,C,C11
42.267486,-71.1014069,Cause,12/9/2019,C,C11
42.2797102,-71.0921828,No Cause,12/9/2019,C,C11
42.2812082,-71.0910275,Non-payment of Rent,12/10/2019,C,C11
42.2718513,-71.1076399,No Cause,12/2/2019,C,C11
42.2830333,-71.0937062,Non-payment of Rent,12/9/2019,C,C11
42.2733813,-71.0995978,No Cause,1/13/2020,C,C11
42.2812874,-71.0893697,Non-payment of Rent,12/10/2019,C,C11
42.2701604,-71.0995827,No Cause,1/31/2020,C,C11
42.2758069,-71.0837833,Non-payment of Rent,1/27/2020,C,C11
42.2638707,-71.1037798,Non-payment of Rent,1/24/2020,C,C11
42.2758069,-71.0837833,Non-payment of Rent,12/23/2019,C,C11
42.2702169,-71.094823,Cause,1/6/2020,C,C11
42.2844481,-71.0954182,Non-payment of Rent,12/27/2019,C,C11
42.2745691,-71.0992279,Non-payment of Rent,1/31/2020,C,C11
42.270174,-71.09957,No Cause,1/31/2020,C,C11
42.2701672,-71.0995764,No Cause,1/31/2020,C,C11
42.2715143,-71.0799762,Non-payment of Rent,1/24/2020,C,C11
42.2715143,-71.0799762,Non-payment of Rent,12/23/2019,C,C11
42.2813235,-71.0936303,Non-payment of Rent,1/27/2020,C,C11
42.2725532,-71.0976074,No Cause,1/14/2020,C,C11
42.276145,-71.097626,Non-payment of Rent,1/17/2020,C,C11
42.2693449,-71.0913038,Non-payment of Rent,1/31/2020,C,C11
42.27092,-71.100615,Non-payment of Rent,12/27/2019,C,C11
42.271508,-71.080028,Non-payment of Rent,1/6/2020,C,C11
42.269125,-71.091332,Non-payment of Rent,12/27/2019,C,C11
42.2709091,-71.0941409,Non-payment of Rent,12/27/2019,C,C11
42.282332,-71.097747,Non-payment of Rent,1/28/2020,C,C11
42.270174,-71.09957,No Cause,1/31/2020,C,C11
42.276363,-71.092699,Non-payment of Rent,1/6/2020,C,C11
42.2784324,-71.0953324,Non-payment of Rent,1/24/2020,C,C11
42.271313,-71.0803865,Non-payment of Rent,1/24/2020,C,C11
42.279426,-71.088975,Non-payment of Rent,1/31/2020,C,C11
42.279808,-71.088598,Non-payment of Rent,1/24/2020,C,C11
42.269125,-71.091332,Non-payment of Rent,12/27/2019,C,C11
42.269095,-71.095896,Non-payment of Rent,1/14/2020,C,C11
42.270174,-71.09957,No Cause,1/31/2020,C,C11
42.2746569,-71.0937776,Non-payment of Rent,1/6/2020,C,C11
42.2784324,-71.0953324,Non-payment of Rent,1/24/2020,C,C11
42.270607,-71.105334,Non-payment of Rent,1/8/2020,C,C11
42.27333,-71.107855,Non-payment of Rent,1/31/2020,C,C11
42.2755569,-71.0945308,Non-payment of Rent,12/27/2019,C,C11
42.27729,-71.09572,Non-payment of Rent,1/6/2020,C,C11
42.269703,-71.0906667,Non-payment of Rent,1/31/2020,C,C11
42.263712,-71.103939,Non-payment of Rent,1/31/2020,C,C11
42.27005,-71.099445,No Cause,1/31/2020,C,C11
42.270174,-71.09957,No Cause,1/31/2020,C,C11
42.2711587,-71.0906606,Cause,1/23/2020,C,C11
42.279808,-71.088598,Non-payment of Rent,1/24/2020,C,C11
42.27,-71.09911,No Cause,1/31/2020,C,C11
42.2701672,-71.0995764,No Cause,1/31/2020,C,C11
42.2701604,-71.0995827,No Cause,1/31/2020,C,C11
42.2715158,-71.0799632,Non-payment of Rent,12/23/2019,C,C11
42.2838212,-71.0897457,Cause,1/17/2020,C,C11
42.2702169,-71.094823,Cause,1/6/2020,C,C11
42.27,-71.09911,No Cause,1/31/2020,C,C11
42.2715158,-71.0799632,Non-payment of Rent,1/24/2020,C,C11
42.2806237,-71.093792,SP Transfer- No Cause,12/24/2019,C,C11
42.272982,-71.081684,Non-payment of Rent,12/23/2019,C,C11
42.2805078,-71.0947467,Non-payment of Rent,1/28/2020,C,C11
42.2758069,-71.0837833,Cause,1/27/2020,C,C11
42.26691,-71.10497,No Cause,1/14/2020,C,C11
42.267336,-71.1015584,Non-payment of Rent,12/30/2019,C,C11
42.2663787,-71.0978606,Cause,8/30/2021,C,C11
42.264993,-71.099715,No Cause,9/13/2021,C,C11
42.2819562,-71.0919872,Non-payment of Rent,3/9/2020,C,C11
42.2689063,-71.1006195,Non-payment of Rent,2/24/2020,C,C11
42.2778549,-71.0920885,No Cause,3/9/2020,C,C11
42.285391,-71.0932768,Non-payment of Rent,3/9/2020,C,C11
42.2786703,-71.0936542,Non-payment of Rent,3/9/2020,C,C11
42.2702884,-71.0959598,Cause,2/24/2020,C,C11
42.2733389,-71.1012263,Cause,3/30/2020,C,C11
42.285391,-71.0932768,Non-payment of Rent,3/9/2020,C,C11
42.2687633,-71.1001111,Non-payment of Rent,2/24/2020,C,C11
42.2783365,-71.094738,Non-payment of Rent,3/9/2020,C,C11
42.2819562,-71.0919872,Non-payment of Rent,3/9/2020,C,C11
42.27782,-71.0969,No Cause,3/9/2020,C,C11
42.278128,-71.0918215,Non-payment of Rent,3/9/2020,C,C11
42.2689063,-71.1006195,Non-payment of Rent,2/24/2020,C,C11
42.268415,-71.1010729,Non-payment of Rent,2/24/2020,C,C11
42.26323,-71.107826,Non-payment of Rent,9/17/2021,C,C11
42.2669108,-71.0962737,Non-payment of Rent,8/30/2021,C,C11
42.2713476,-71.0868349,No Cause,9/23/2021,C,C11
42.2797902,-71.0870285,Non-payment of Rent,8/24/2021,C,C11
42.2744997,-71.0913653,No Cause,9/13/2021,C,C11
42.2638,-71.10096,No Cause,9/13/2021,C,C11
42.2818917,-71.0889654,Cause,10/14/2021,C,C11
42.2786703,-71.0936542,Non-payment of Rent,9/27/2021,C,C11
42.2816932,-71.0906737,No Cause,9/8/2021,C,C11
42.2816932,-71.0906737,Cause,10/6/2021,C,C11
42.2690962,-71.0910703,Cause,10/1/2021,C,C11
42.2693394,-71.1043671,No Cause,9/13/2021,C,C11
42.2791828,-71.0949902,No Cause,9/2/2021,C,C11
42.2796743,-71.0967673,Cause,10/1/2021,C,C11
42.2783715,-71.0852709,Non-payment of Rent,8/25/2021,C,C11
42.267779,-71.102207,Cause,10/7/2021,C,C11
42.2795551,-71.0920714,Cause,10/20/2021,C,C11
42.2657256,-71.1002955,No Cause,10/12/2021,C,C11
42.2669108,-71.0962737,Cause,8/24/2021,C,C11
42.265594,-71.0999452,No Cause,10/12/2021,C,C11
42.2758777,-71.0952932,Non-payment of Rent,9/15/2021,C,C11
42.2820315,-71.0907982,No Cause,3/9/2020,C,C11
42.2636851,-71.1024887,Non-payment of Rent,2/24/2020,C,C11
42.2765858,-71.0966856,Non-payment of Rent,2/14/2020,C,C11
42.2690962,-71.0910703,Non-payment of Rent,2/14/2020,C,C11
42.2690962,-71.0910703,Non-payment of Rent,2/14/2020,C,C11
42.277425,-71.097346,Non-payment of Rent,2/14/2020,C,C11
42.2767687,-71.0971006,Non-payment of Rent,2/14/2020,C,C11
42.2765858,-71.0966856,Non-payment of Rent,2/14/2020,C,C11
42.2760287,-71.0899706,Cause,2/14/2020,C,C11
42.2745187,-71.1066706,Non-payment of Rent,11/23/2021,C,C11
42.2825998,-71.0905781,Non-payment of Rent,12/21/2021,C,C11
42.278534,-71.0903617,No Cause,11/22/2021,C,C11
42.2690962,-71.0910703,Non-payment of Rent,12/10/2021,C,C11
42.2765389,-71.0977453,Cause,12/16/2021,C,C11
42.263971,-71.1013947,Non-payment of Rent,11/24/2021,C,C11
42.263678,-71.103777,Non-payment of Rent,12/10/2021,C,C11
42.2811428,-71.0877499,No Cause,11/22/2021,C,C11
42.285963,-71.0955032,No Cause,11/12/2021,C,C11
42.285963,-71.0955032,No Cause,11/12/2021,C,C11
42.27353,-71.108042,Non-payment of Rent,12/27/2021,C,C11
42.2845156,-71.0942435,Cause,11/5/2021,C,C11
42.2812082,-71.0910275,Non-payment of Rent,11/8/2021,C,C11
42.285963,-71.0955032,No Cause,11/12/2021,C,C11
42.2828078,-71.09582,Cause,6/9/2021,C,C11
42.2822836,-71.0935469,Cause,12/10/2021,C,C11
42.27092,-71.100615,Non-payment of Rent,12/10/2021,C,C11
42.2745487,-71.1062506,Non-payment of Rent,11/23/2021,C,C11
42.2791047,-71.0961822,No Cause,12/27/2021,C,C11
42.27715,-71.096946,Non-payment of Rent,12/10/2021,C,C11
42.27715,-71.096946,Cause,11/12/2021,C,C11
42.2636801,-71.103299,Non-payment of Rent,12/10/2021,C,C11
42.2791407,-71.0955658,Non-payment of Rent,12/3/2021,C,C11
42.2636874,-71.1024108,Cause,11/22/2021,C,C11
42.2638707,-71.1037798,Non-payment of Rent,12/10/2021,C,C11
42.2739205,-71.1071241,Non-payment of Rent,12/30/2021,C,C11
42.2737364,-71.0858868,No Cause,11/11/2021,C,C11
42.2674181,-71.1022385,Non-payment of Rent,1/4/2022,C,C11
42.28338,-71.097222,Non-payment of Rent,2/2/2022,C,C11
42.2762787,-71.0994406,Cause,1/12/2022,C,C11
42.282318,-71.097727,Non-payment of Rent,1/18/2022,C,C11
42.2744724,-71.0825441,Cause,1/3/2022,C,C11
42.2818568,-71.087935,Non-payment of Rent,1/31/2022,C,C11
42.26323,-71.107826,Non-payment of Rent,1/25/2022,C,C11
42.2636727,-71.1041475,Non-payment of Rent,1/31/2022,C,C11
42.2762107,-71.0976785,Cause,1/25/2022,C,C11
42.277721,-71.0858407,Non-payment of Rent,3/28/2022,C,C11
42.276323,-71.093926,Non-payment of Rent,4/12/2022,C,C11
42.27353,-71.108042,No Cause,4/8/2022,C,C11
42.266633,-71.104354,No Cause,4/8/2022,C,C11
42.27092,-71.100615,Non-payment of Rent,3/18/2022,C,C11
42.27092,-71.100615,Non-payment of Rent,2/28/2020,C,C11
42.2842009,-71.0928657,Cause,3/19/2020,C,C11
42.2825754,-71.0889068,Non-payment of Rent,2/11/2020,C,C11
42.281446,-71.090351,Cause,2/13/2020,C,C11
42.2673535,-71.0963485,Cause,2/11/2020,C,C11
42.2787706,-71.0924298,Non-payment of Rent,3/16/2020,C,C11
42.2809259,-71.0950965,Cause,2/4/2020,C,C11
42.268415,-71.1010729,Cause,3/20/2020,C,C11
42.2666373,-71.1039997,Non-payment of Rent,3/16/2020,C,C11
42.2859946,-71.0957238,Non-payment of Rent,3/19/2020,C,C11
42.279859,-71.0821739,Cause,11/3/2020,C,C11
42.2794292,-71.0918762,Non-payment of Rent,4/12/2021,C,C11
42.2665545,-71.1057805,Non-payment of Rent,1/8/2021,C,C11
42.2636801,-71.103299,Non-payment of Rent,11/13/2020,C,C11
42.2690962,-71.0910703,Non-payment of Rent,12/10/2020,C,C11
42.2772248,-71.093936,Non-payment of Rent,1/13/2021,C,C11
42.2745487,-71.1062506,Non-payment of Rent,11/24/2020,C,C11
42.281134,-71.096709,Non-payment of Rent,1/11/2021,C,C11
42.27129,-71.103505,Non-payment of Rent,4/12/2021,C,C11
42.2641912,-71.0999395,Non-payment of Rent,11/17/2020,C,C11
42.27092,-71.100615,Non-payment of Rent,1/15/2021,C,C11
42.2669108,-71.0962737,Non-payment of Rent,7/15/2021,C,C11
42.2818917,-71.0889654,Non-payment of Rent,1/13/2021,C,C11
42.27658,-71.096725,Non-payment of Rent,11/13/2020,C,C11
42.263971,-71.1013947,Non-payment of Rent,12/9/2020,C,C11
42.2708011,-71.1006554,Non-payment of Rent,3/19/2021,C,C11
42.2729314,-71.0873765,Cause,11/3/2020,C,C11
42.2782392,-71.0953016,Non-payment of Rent,4/20/2021,C,C11
42.278128,-71.0918215,Non-payment of Rent,11/27/2020,C,C11
42.2645403,-71.1000079,Non-payment of Rent,1/19/2021,C,C11
42.265235,-71.099997,Cause,3/11/2021,C,C11
42.285391,-71.0932768,Non-payment of Rent,11/24/2020,C,C11
42.2749784,-71.0904669,Cause,6/15/2021,C,C11
42.2739205,-71.1071241,Non-payment of Rent,5/27/2021,C,C11
42.2638855,-71.1091004,Cause,5/18/2021,C,C11
42.264292,-71.100807,Cause,5/12/2021,C,C11
42.2745187,-71.1066706,Non-payment of Rent,4/16/2021,C,C11
42.2634087,-71.1022285,Non-payment of Rent,1/14/2021,C,C11
42.285391,-71.0932768,Non-payment of Rent,11/24/2020,C,C11
42.27273,-71.107069,Non-payment of Rent,6/7/2021,C,C11
42.2709966,-71.1074228,Cause,4/13/2021,C,C11
42.2817348,-71.0891455,Non-payment of Rent,1/25/2021,C,C11
42.285391,-71.0932768,Non-payment of Rent,6/7/2021,C,C11
42.2825974,-71.097161,Non-payment of Rent,4/6/2021,C,C11
42.2645403,-71.1000079,Non-payment of Rent,1/19/2021,C,C11
42.2813481,-71.0885547,Non-payment of Rent,11/17/2020,C,C11
42.2797252,-71.0884477,Non-payment of Rent,1/14/2021,C,C11
42.2690962,-71.0910703,Non-payment of Rent,2/4/2021,C,C11
42.2668402,-71.095252,No Cause,4/6/2021,C,C11
42.2709646,-71.0951824,Cause,5/18/2021,C,C11
42.2638707,-71.1037798,Non-payment of Rent,2/25/2021,C,C11
42.269115,-71.1040469,Non-payment of Rent,11/17/2020,C,C11
42.2765858,-71.0966856,Non-payment of Rent,12/31/2020,C,C11
42.2809337,-71.0880138,Cause,11/2/2020,C,C11
42.2797252,-71.0884477,Non-payment of Rent,2/25/2021,C,C11
42.2762107,-71.0976785,Non-payment of Rent,8/5/2021,C,C11
42.2820557,-71.0924004,No Cause,4/20/2021,C,C11
42.2671017,-71.1113532,Non-payment of Rent,1/19/2021,C,C11
42.27092,-71.100615,Non-payment of Rent,7/30/2021,C,C11
42.2687779,-71.1058666,Non-payment of Rent,2/17/2021,C,C11
42.2745487,-71.1062506,Non-payment of Rent,4/16/2021,C,C11
42.2819447,-71.0893805,No Cause,8/9/2021,C,C11
42.2793112,-71.0888297,Non-payment of Rent,7/1/2021,C,C11
42.27213,-71.08692,Cause,1/20/2021,C,C11
42.2698129,-71.1044098,Non-payment of Rent,1/8/2021,C,C11
42.2673535,-71.0963485,Cause,7/12/2021,C,C11
42.27747,-71.096837,Cause,2/12/2021,C,C11
42.2797252,-71.0884477,Non-payment of Rent,1/14/2021,C,C11
42.2708011,-71.1006554,Cause,3/8/2021,C,C11
42.2669108,-71.0962737,Non-payment of Rent,6/7/2021,C,C11
42.2765389,-71.0977453,Cause,8/12/2021,C,C11
42.27092,-71.100615,Non-payment of Rent,12/10/2020,C,C11
42.2762107,-71.0976785,Cause,3/26/2021,C,C11
42.2774312,-71.0912445,Cause,7/12/2021,C,C11
42.2634087,-71.1022285,Non-payment of Rent,12/10/2020,C,C11
42.28032,-71.08313,Non-payment of Rent,3/26/2021,C,C11
42.2654785,-71.0989804,Non-payment of Rent,6/2/2021,C,C11
42.2699914,-71.1043297,Non-payment of Rent,1/25/2021,C,C11
42.27759,-71.094467,Non-payment of Rent,3/8/2021,C,C11
42.2669108,-71.0962737,Non-payment of Rent,6/7/2021,C,C11
42.27765,-71.097062,Non-payment of Rent,11/13/2020,C,C11
42.2698129,-71.1044098,Non-payment of Rent,1/8/2021,C,C11
42.265125,-71.11048,Cause,7/26/2021,C,C11
42.2615058,-71.1021795,No Cause,12/13/2021,C,C11
42.2785276,-71.097171,No Cause,5/2/2022,C,C11
42.271313,-71.0803865,Non-payment of Rent,1/4/2021,C,C11
42.2758069,-71.0837833,Non-payment of Rent,1/4/2021,C,C11
42.2818568,-71.087935,Non-payment of Rent,8/15/2022,C,C11
42.2665417,-71.0975915,No Cause,12/13/2021,C,C11
42.2636849,-71.1024938,Non-payment of Rent,2/21/2020,C,C11
42.2823581,-71.0889959,Non-payment of Rent,4/25/2022,C,C11
42.2818568,-71.087935,Non-payment of Rent,8/15/2022,C,C11
42.27092,-71.100615,Non-payment of Rent,12/11/2020,C,C11
42.2715158,-71.0799632,Non-payment of Rent,1/4/2021,C,C11
42.2758069,-71.0837833,Non-payment of Rent,1/4/2021,C,C11
42.2824695,-71.0893789,Non-payment of Rent,12/13/2021,C,C11
42.2758069,-71.0837833,Non-payment of Rent,1/4/2021,C,C11
42.27129,-71.103505,Non-payment of Rent,3/13/2020,C,C11
42.2739205,-71.1071241,Non-payment of Rent,12/18/2020,C,C11
42.2745187,-71.1066706,Non-payment of Rent,12/18/2020,C,C11
42.2739205,-71.1071241,Non-payment of Rent,12/18/2020,C,C11
42.2771177,-71.086383,Cause,12/14/2020,C,C11
42.2626274,-71.1010204,Non-payment of Rent,12/14/2020,C,C11
42.2785276,-71.097171,No Cause,12/14/2020,C,C11
42.2785276,-71.097171,No Cause,12/14/2020,C,C11
42.2871318,-71.0938865,Non-payment of Rent,12/18/2020,C,C11
42.270641,-71.1098545,Cause,12/18/2020,C,C11
42.2745187,-71.1066706,Non-payment of Rent,12/18/2020,C,C11
42.2746351,-71.0914176,Non-payment of Rent,12/18/2020,C,C11
42.2785684,-71.0930084,Non-payment of Rent,12/18/2020,C,C11
42.2785684,-71.0930084,Non-payment of Rent,12/18/2020,C,C11
42.2758886,-71.0938787,Non-payment of Rent,12/18/2020,C,C11
42.265056,-71.1023374,Foreclosure,12/21/2020,C,C11
42.2648926,-71.099134,Non-payment of Rent,12/22/2020,C,C11
42.270908,-71.100625,Cause,4/9/2021,C,C11
42.277153,-71.096947,Non-payment of Rent,4/9/2021,C,C11
42.2812082,-71.0910275,Non-payment of Rent,7/3/2023,C,C11
42.2818568,-71.087935,Non-payment of Rent,7/3/2023,C,C11
42.264406,-71.100158,Non-payment of Rent,7/3/2023,C,C11
42.273075,-71.081585,Non-payment of Rent,7/3/2023,C,C11
42.2692722,-71.0908234,Non-payment of Rent,7/5/2023,C,C11
42.2758069,-71.0837833,Non-payment of Rent,7/3/2023,C,C11
42.2812112,-71.0891132,No Cause,12/4/2023,C,C11
42.2812112,-71.0891132,Non-payment of Rent,12/4/2023,C,C11
42.2745157,-71.0913493,No Cause,9/13/2021,C,C11
42.2637987,-71.1038578,Non-payment of Rent,2/3/2020,C,C11
42.2763502,-71.0917361,Non-payment of Rent,2/3/2020,C,C11
42.2741926,-71.0845224,Cause,2/7/2020,C,C11
42.2758069,-71.0837833,Non-payment of Rent,2/3/2020,C,C11
42.2745805,-71.0840188,Non-payment of Rent,2/7/2020,C,C11
42.268415,-71.1010729,Non-payment of Rent,2/24/2020,C,C11
42.269,-71.095622,No Cause,2/10/2020,C,C11
42.2712767,-71.092056,No Cause,2/10/2020,C,C11
42.2766608,-71.0920919,Non-payment of Rent,2/10/2020,C,C11
42.27063,-71.099607,No Cause,2/10/2020,C,C11
42.28539,-71.093292,Non-payment of Rent,11/23/2020,C,C11
42.2809116,-71.0870002,Cause,2/24/2020,C,C11
42.285391,-71.0932768,Non-payment of Rent,11/23/2020,C,C11
42.2847893,-71.0947768,Cause,3/6/2020,C,C11
42.2665534,-71.1038542,No Cause,2/24/2020,C,C11
42.268995,-71.095636,No Cause,2/10/2020,C,C11
42.26902,-71.0956,No Cause,2/10/2020,C,C11
42.2703654,-71.1035098,Non-payment of Rent,11/30/2020,C,C11
